"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"202411","신림선","서원","0","0","2614","339","4548","770","14977","1434","19971","2247","12346","2194","7486","2076","5975","2711","6034","3131","5527","3327","4495","3790","4233","5649","4331","6281","4002","8026","3776","12574","2546","11083","1610","6848","1229","7100","950","6338","413","4199","131","1597","0","0","0","0","0","0","20241203"
"202411","신림선","신림","0","0","1088","399","1548","880","4590","1642","7527","2780","4778","3040","3370","3216","3426","3205","3833","3836","3637","3907","3825","4541","4074","5499","3863","5792","4103","7922","4315","10726","3486","7244","2535","4073","2154","3691","1816","3156","1022","1788","404","750","0","3","0","0","0","0","20241203"
"202411","안산선","고잔","335","3","5755","1014","16764","5531","30528","13326","25183","28328","17651","18181","15089","12840","15113","11692","14613","12475","13941","13706","14951","13497","16900","13249","18349","14726","23845","20899","22753","27415","9119","20797","7671","13332","7401","11437","4999","9868","2142","8524","197","3165","0","8","0","0","0","0","20241203"
"202411","안산선","대야미","25","4","3135","1024","8265","3006","19343","5252","21423","8278","12159","4726","9071","4694","7884","4848","7829","5298","7904","5830","7377","6110","7881","8547","8668","10533","9045","11681","9942","16528","5496","12613","3672","8942","2416","7151","1665","7491","944","4439","130","1188","2","10","0","0","0","0","20241203"
"202411","안산선","반월","14","1","3950","1163","8698","2924","17764","4516","17754","7955","10911","4108","8464","3885","7247","4371","7391","5224","7007","5250","6094","6031","6171","7588","7443","10057","7976","11221","7254","15909","3415","12147","2886","8761","1825","7003","1346","6763","585","3671","94","1036","0","10","0","0","0","0","20241203"
"202411","안산선","산본","758","10","10815","1792","26338","7220","59490","15516","55488","31623","31799","24341","25589","21286","24106","21169","26169","24980","25808","26679","25803","25939","28425","30283","29895","36119","29817","44584","31617","68603","19716","52576","17132","30963","16016","25322","12528","21007","4991","13272","617","4478","1","20","0","0","0","0","20241203"
"202411","안산선","상록수","652","17","14450","2697","30874","9229","68186","12985","61081","23055","38113","19576","27012","16629","23776","14630","24362","15758","24279","17888","19901","19772","21681","23045","27004","30212","26835","44800","23432","64802","14828","52174","11855","36221","9397","30622","6505","25161","2680","17366","471","5065","1","6","0","0","0","0","20241203"
"202411","안산선","수리산","16","2","3903","587","9877","1634","19002","4573","18749","7205","11263","4142","8057","4103","7670","3375","6487","3675","6057","4091","5400","4386","6238","5754","5464","6780","5438","9381","4930","13306","2775","10169","1960","6993","1272","5494","928","5083","468","3277","75","1017","0","5","0","0","0","0","20241203"
"202411","안산선","신길온천","82","1","3109","147","5118","1978","9219","4109","7735","2937","5218","1615","3663","1566","3311","1747","3428","2423","2831","2255","2777","2716","3188","3145","3919","3787","5161","5564","4309","7630","2030","5943","1230","4115","861","3592","500","2767","215","2068","34","668","0","2","0","0","0","0","20241203"
"202411","안산선","안산","1992","19","11493","1561","14199","15854","24327","40771","26257","32866","21620","17724","17664","13942","17300","15869","18517","17057","19376","16904","19164","17613","21413","19317","27665","21140","45032","28927","45818","28763","21489","22910","17119","17829","10116","14851","4885","10598","1483","6814","154","2824","0","15","0","0","0","0","20241203"
"202411","안산선","오이도","255","2","6328","529","15948","6750","31582","12084","27052","13721","17090","7863","13159","8079","11723","9975","11930","11404","11176","10821","10987","12380","12963","14636","15446","17926","18027","21771","17608","28342","9525","22031","7052","14928","5817","12535","4247","11215","1418","8026","18","3545","0","25","0","0","0","0","20241203"
"202411","안산선","정왕","425","4","8405","1027","13283","13301","22242","25437","21462","33374","16448","28613","14033","17402","14510","13683","15671","15054","16522","14514","15297","14019","19614","14115","25939","15723","34746","20969","35361","25772","16589","18457","12699","14895","9173","13188","5144","10957","1668","7846","93","2450","1","7","0","0","0","0","20241203"
"202411","안산선","중앙","423","32","11555","1345","33564","11687","61202","18406","51488","40534","32552","34970","26873","22714","27857","21555","33641","26130","28796","29833","27812","29508","30704","31866","36669","38756","39877","54168","40336","74966","25284","58881","24834","38432","25330","29905","20934","25575","8601","19330","955","6473","0","6","0","0","0","0","20241203"
"202411","안산선","초지","360","5","4376","372","12732","4730","23508","9382","19119","11618","11260","8118","8140","5082","7648","4805","9389","5212","7275","5608","6237","6077","6843","7385","8451","9169","10338","13426","11321","18436","5215","16173","3889","10818","3192","9227","1766","7679","722","6054","67","2406","1","4","0","0","0","0","20241203"
"202411","안산선","한대앞","151","0","9166","1037","18735","4492","33280","8774","28323","26359","20689","17661","16437","15973","15973","10794","17186","14147","16290","13209","16377","13842","16842","15235","21305","19913","23701","27120","19168","35445","10552","27361","9211","18704","8795","15824","6508","13817","2655","9519","243","2932","0","3","0","0","0","0","20241203"
"202411","우이신설선","4.19민주묘지","1","0","1512","362","3336","1154","8900","2396","10363","12533","7258","6519","5963","7586","6573","11918","8247","6522","7718","6550","8268","6680","7714","5501","11838","5953","11211","6617","6575","8227","3862","7649","3129","4663","2335","3922","1603","3656","703","2678","182","682","0","0","0","0","0","0","20241203"
"202411","우이신설선","가오리","9","4","2926","295","6224","1208","16951","2686","17898","6280","12206","4465","8663","4588","8339","4895","7681","5879","7580","6305","6498","6654","6322","8701","6225","10614","5879","10654","4849","14418","3380","12849","2158","7292","1592","7051","1219","6174","540","3361","162","1057","0","0","0","0","0","0","20241203"
"202411","우이신설선","보문","10","1","598","159","872","1454","2225","3193","4788","5282","3548","4139","2935","2808","3086","2588","3021","2562","3206","2909","3114","2819","3493","3140","4709","3557","4010","3742","4105","4170","2474","2776","2145","1886","1714","1782","1253","1643","574","1092","180","310","0","1","0","1","0","0","20241203"
"202411","우이신설선","북한산보국문","4","1","2235","487","7615","2189","19962","6106","23308","12167","16862","8845","12676","7966","11573","7746","11468","7705","11457","8097","10432","8804","10965","10576","13604","12389","14969","15038","12921","20277","6239","16996","4639","11930","4195","10426","3080","9969","1877","6108","551","1581","0","0","0","0","0","0","20241203"
"202411","우이신설선","북한산우이","10","1","1907","564","3334","1826","9044","3036","10047","7736","6549","11038","5524","11772","5634","9588","7344","7723","8435","6192","9907","5793","10758","5271","9891","5305","8263","5518","5697","6700","3328","5112","2381","3439","1710","3202","1031","2813","590","1697","161","768","0","28","0","0","0","0","20241203"
"202411","우이신설선","삼양","2","0","1515","386","3166","1028","7688","1789","8285","3961","5810","2965","4822","3275","4373","3054","4767","3674","4282","4077","3898","4160","3771","5598","3745","5759","3603","6082","2951","7505","2232","6137","1494","3983","928","3651","642","2816","315","1731","75","496","0","0","0","0","0","0","20241203"
"202411","우이신설선","삼양사거리","1","0","1503","500","3118","2114","7484","2234","9510","4616","6902","3910","5226","3409","5200","3789","5418","4642","5500","4675","4456","4655","4405","6081","4778","6344","4504","6552","4065","7458","2930","6604","1806","3932","1302","3114","936","2500","426","1418","123","469","0","0","0","0","0","0","20241203"
"202411","우이신설선","성신여대입구(돈암)","4","0","751","545","1401","1399","3752","4113","6939","9978","5252","7657","5006","6689","5621","7141","6473","7568","6857","7891","6886","7622","7446","8024","8219","8894","8517","10451","9675","12661","6972","7378","6530","4892","7145","3918","6221","3028","2734","1836","774","669","1","0","0","0","0","0","20241203"
"202411","우이신설선","솔밭공원","15","1","2083","194","4140","1009","11123","1676","11556","3437","7885","2992","5674","2663","4967","3021","5065","3540","4552","4125","4102","4322","4442","4981","4683","5833","3487","6339","2662","8566","1787","7750","1200","5115","907","4534","684","3685","298","2527","75","647","0","4","0","0","0","0","20241203"
"202411","우이신설선","솔샘","3","2","3208","433","11107","1664","30131","3707","29974","5255","18173","3532","12048","3541","10199","4229","9965","5672","8846","6335","7513","7495","7326","10048","7020","12869","6721","15573","5241","24504","3468","21254","2319","11767","1799","11573","1387","9890","565","5480","139","2038","0","0","0","0","0","0","20241203"
"202411","우이신설선","신설동","93","1","927","983","1051","3027","1742","6708","3229","12637","2081","8964","2285","5498","3398","4263","3484","4372","3915","4483","4453","2978","6673","2692","7107","2941","8548","2634","10594","2495","5224","1502","3651","1180","2815","1085","2196","1063","866","633","191","542","4","128","0","0","0","0","20241203"
"202411","우이신설선","정릉","3","0","2128","535","5298","1840","14462","3512","17793","8012","14477","5413","10370","4576","9741","5112","9635","5964","9237","6525","8069","7204","8290","9060","8740","10850","8944","11714","8781","16145","4587","12923","3206","7919","2924","6923","2172","5840","1027","3179","313","939","0","0","0","0","0","0","20241203"
"202411","우이신설선","화계","5","3","1972","669","4533","1452","12467","2456","14864","5964","9602","5924","7685","5309","7343","5310","8429","5498","7234","5967","6236","5815","6051","6804","6415","7405","5348","8175","4356","10763","3233","9144","2011","6254","1473","5147","1057","4258","546","2564","174","847","0","0","0","0","0","0","20241203"
"202411","일산선","대곡","260","0","1932","359","5663","3334","13822","3709","12202","4659","6293","3204","4445","2377","4176","2411","4121","2716","4130","3044","3992","2949","4882","3386","6841","4439","8285","5648","6965","8892","3528","7058","2191","3836","1997","3606","1255","3586","701","3042","76","1200","0","0","0","0","0","0","20241203"
"202411","일산선","대화","231","2","9479","1450","33480","6266","66351","15155","48358","22762","31833","20021","24880","17623","22685","15536","21004","17965","20134","18672","20002","18287","21938","19731","26698","20995","28465","27394","26127","35627","14295","32595","9910","22245","11843","18029","9583","17064","1809","11423","218","4401","0","13","0","0","0","0","20241203"
"202411","일산선","마두","44","1","4081","1857","11334","4989","18746","8768","19106","22719","14750","17176","15029","11869","15696","11416","15178","11046","13810","14096","14396","13754","16861","14040","18095","15346","18669","16713","17315","20391","7437","18556","5255","10672","5160","9537","3757","8606","989","5553","126","1413","0","3","0","0","0","0","20241203"
"202411","일산선","백석","89","1","5112","2121","10728","6860","25203","12934","25685","26822","18806","16015","16902","14576","17186","14008","17495","14987","17207","16906","17294","16817","19691","17618","20514","21028","23924","24521","23916","29815","12778","25287","10723","15502","10585","12958","7150","11413","2712","7258","413","1865","0","5","0","0","0","0","20241203"
"202411","일산선","삼송","699","5","9648","1318","32339","7193","83670","15638","82575","28929","44784","21055","33763","17198","27681","18562","29014","22203","26899","24021","24289","25338","25311","31963","30282","37848","32964","50604","33177","72918","19349","63664","14802","37218","12593","34940","12525","27882","3535","14957","638","3389","0","0","0","0","0","0","20241203"
